row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,2,8,14,20,26,30,100,32,28,34,18,34,6,6,6,6,4,13
1_2,4,9,17,23,26,28,107,32,24,35,17,40,5,8,6,3,2,9
1_3,6,9,15,19,23,30,102,36,24,32,14,34,3,6,4,4,7,10
1_4,4,8,12,16,22,27,89,31,23,30,14,28,4,4,4,6,5,8
1_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,9
1_6,3,8,12,18,27,32,100,35,29,35,19,30,5,4,6,9,5,7
1_7,1,5,10,18,24,31,89,32,30,29,19,28,4,5,8,6,7,9
1_8,3,5,8,15,20,27,78,30,24,25,15,23,2,3,7,5,7,10
1_9,4,5,8,13,21,28,79,32,24,26,16,21,1,3,5,8,7,12
1_10,4,6,10,14,20,26,80,30,22,26,14,24,2,4,4,6,6,10
2_1,3,8,9,15,24,26,85,29,23,32,16,24,5,1,6,9,2,7
2_2,2,9,14,19,25,30,99,32,28,34,16,33,7,5,5,6,5,7
2_3,5,9,14,19,24,30,101,35,25,33,15,33,4,5,5,5,6,10
2_4,4,8,13,17,23,27,92,31,23,31,15,30,4,5,4,6,4,9
2_5,4,8,13,18,23,29,95,33,25,31,15,31,4,5,5,5,6,9
2_6,6,13,13,19,26,30,107,36,24,39,13,32,7,0,6,7,4,8
2_7,2,7,8,17,23,30,87,32,28,30,16,25,5,1,9,6,7,6
2_8,3,8,8,13,19,25,76,28,22,27,11,21,5,0,5,6,6,6
2_9,3,8,9,13,21,27,81,30,24,29,13,22,5,1,4,8,6,10
2_10,3,7,9,13,20,28,80,31,25,27,13,22,4,2,4,7,8,5
3_1,4,7,11,17,27,28,94,32,24,34,20,28,3,4,6,10,1,10
3_2,2,6,13,18,23,29,91,31,27,29,17,31,4,7,5,5,6,12
3_3,3,8,13,17,23,29,93,32,26,31,15,30,5,5,4,6,6,12
3_4,4,8,13,17,23,28,93,32,24,31,15,30,4,5,4,6,5,7
3_5,4,9,14,18,23,29,97,33,25,32,14,32,5,5,4,5,6,9
3_6,4,9,11,16,23,28,91,32,24,32,14,27,5,2,5,7,5,8
3_7,4,6,8,13,20,27,78,31,23,26,14,21,2,2,5,7,7,10
3_8,1,5,9,16,19,23,73,24,22,24,14,25,4,4,7,3,4,7
3_9,3,8,11,17,24,28,91,31,25,32,16,28,5,3,6,7,4,10
3_10,2,7,8,13,18,27,75,29,25,25,11,21,5,1,5,5,9,10
4_1,3,10,13,22,26,28,102,31,25,36,16,35,7,3,9,4,2,11
4_2,2,6,15,23,26,30,102,32,28,32,20,38,4,9,8,3,4,8
4_3,5,8,15,21,25,29,103,34,24,33,17,36,3,7,6,4,4,11
4_4,5,9,14,18,23,28,97,33,23,32,14,32,4,5,4,5,5,9
4_5,4,9,14,18,23,29,97,33,25,32,14,32,5,5,4,5,6,9
4_6,2,11,14,17,26,29,99,31,27,37,15,31,9,3,3,9,3,7
4_7,2,7,12,17,25,29,92,31,27,32,18,29,5,5,5,8,4,7
4_8,3,8,13,17,22,28,91,31,25,30,14,30,5,5,4,5,6,7
4_9,3,8,9,14,23,28,85,31,25,31,15,23,5,1,5,9,5,9
4_10,4,8,9,14,19,26,80,30,22,27,11,23,4,1,5,5,7,7
5_1,3,8,11,14,24,28,88,31,25,32,16,25,5,3,3,10,4,10
5_2,5,11,17,21,26,29,109,34,24,37,15,38,6,6,4,5,3,11
5_3,6,9,15,20,26,30,106,36,24,35,17,35,3,6,5,6,4,12
5_4,5,8,13,18,23,28,95,33,23,31,15,31,3,5,5,5,5,10
5_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
5_6,3,10,12,18,25,30,98,33,27,35,15,30,7,2,6,7,5,8
5_7,2,8,11,17,24,29,91,31,27,32,16,28,6,3,6,7,5,4
5_8,0,7,11,16,20,28,82,28,28,27,13,27,7,4,5,4,8,6
5_9,1,5,8,15,23,29,81,30,28,28,18,23,4,3,7,8,6,9
5_10,2,6,9,15,21,27,80,29,25,27,15,24,4,3,6,6,6,8
6_1,5,7,14,17,24,28,95,33,23,31,17,31,2,7,3,7,4,7
6_2,5,9,16,21,26,31,108,36,26,35,17,37,4,7,5,5,5,6
6_3,4,10,14,19,24,30,101,34,26,34,14,33,6,4,5,5,6,11
6_4,4,9,13,17,22,28,93,32,24,31,13,30,5,4,4,5,6,10
6_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
6_6,2,9,15,18,22,30,96,32,28,31,13,33,7,6,3,4,8,6
6_7,0,3,10,18,22,26,79,26,26,25,19,28,3,7,8,4,4,10
6_8,1,8,11,15,18,30,83,31,29,26,10,26,7,3,4,3,12,7
6_9,2,7,9,16,22,28,84,30,26,29,15,25,5,2,7,6,6,10
6_10,3,6,9,14,19,25,76,28,22,25,13,23,3,3,5,5,6,9
7_1,4,7,11,13,21,25,81,29,21,28,14,24,3,4,2,8,4,11
7_2,4,5,14,18,23,27,91,31,23,28,18,32,1,9,4,5,4,9
7_3,5,9,13,17,23,30,97,35,25,32,14,30,4,4,4,6,7,12
7_4,4,8,12,17,22,27,90,31,23,30,14,29,4,4,5,5,5,9
7_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
7_6,1,9,11,16,22,32,91,33,31,31,13,27,8,2,5,6,10,4
7_7,1,8,10,12,18,32,81,33,31,26,10,22,7,2,2,6,14,4
7_8,2,7,9,16,17,28,79,30,26,24,10,25,5,2,7,1,11,4
7_9,2,6,8,14,19,28,77,30,26,25,13,22,4,2,6,5,9,7
7_10,3,7,9,13,18,29,79,32,26,25,11,22,4,2,4,5,11,6
8_1,3,10,14,16,26,29,98,32,26,36,16,30,7,4,2,10,3,11
8_2,4,11,16,19,27,31,108,35,27,38,16,35,7,5,3,8,4,9
8_3,4,9,14,20,26,30,103,34,26,35,17,34,5,5,6,6,4,12
8_4,4,8,13,18,24,28,95,32,24,32,16,31,4,5,5,6,4,10
8_5,4,8,13,19,24,29,97,33,25,32,16,32,4,5,6,5,5,9
8_6,6,11,15,23,28,32,115,38,26,39,17,38,5,4,8,5,4,7
8_7,6,12,14,24,29,32,117,38,26,41,17,38,6,2,10,5,3,7
8_8,2,8,10,15,19,24,78,26,22,27,11,25,6,2,5,4,5,12
8_9,3,8,11,17,22,26,87,29,23,30,14,28,5,3,6,5,4,10
8_10,4,9,11,19,23,27,93,31,23,32,14,30,5,2,8,4,4,8
9_1,4,6,11,16,23,26,86,30,22,29,17,27,2,5,5,7,3,13
9_2,3,6,11,17,21,27,85,30,24,27,15,28,3,5,6,4,6,13
9_3,4,8,13,18,23,30,96,34,26,31,15,31,4,5,5,5,7,12
9_4,5,9,13,17,23,27,94,32,22,32,14,30,4,4,4,6,4,8
9_5,4,9,14,19,23,29,98,33,25,32,14,33,5,5,5,4,6,9
9_6,6,13,15,24,28,31,117,37,25,41,15,39,7,2,9,4,3,7
9_7,3,8,12,22,27,31,103,34,28,35,19,34,5,4,10,5,4,7
9_8,2,6,13,19,24,31,95,33,29,30,18,32,4,7,6,5,7,7
9_9,3,9,13,22,25,30,102,33,27,34,16,35,6,4,9,3,5,8
9_10,3,9,12,20,24,30,98,33,27,33,15,32,6,3,8,4,6,8
10_1,5,8,12,16,26,29,96,34,24,34,18,28,3,4,4,10,3,10
10_2,3,11,14,21,25,31,105,34,28,36,14,35,8,3,7,4,6,11
10_3,5,10,14,21,26,30,106,35,25,36,16,35,5,4,7,5,4,11
10_4,4,9,13,17,23,27,93,31,23,32,14,30,5,4,4,6,4,9
10_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
10_6,3,10,15,25,27,31,111,34,28,37,17,40,7,5,10,2,4,11
10_7,1,7,12,20,23,30,93,31,29,30,16,32,6,5,8,3,7,8
10_8,2,7,15,19,25,30,98,32,28,32,18,34,5,8,4,6,5,9
10_9,3,7,12,18,25,31,96,34,28,32,18,30,4,5,6,7,6,9
10_10,3,7,11,16,19,30,86,33,27,26,12,27,4,4,5,3,11,6
11_1,2,10,13,20,26,29,100,31,27,36,16,33,8,3,7,6,3,11
11_2,2,7,15,23,26,30,103,32,28,33,19,38,5,8,8,3,4,10
11_3,5,8,16,21,26,30,106,35,25,34,18,37,3,8,5,5,4,11
11_4,5,9,14,18,23,27,96,32,22,32,14,32,4,5,4,5,4,9
11_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,9
11_6,3,8,11,21,27,33,103,36,30,35,19,32,5,3,10,6,6,10
11_7,2,5,8,19,27,31,92,33,29,32,22,27,3,3,11,8,4,10
11_8,3,4,7,14,23,30,81,33,27,27,19,21,1,3,7,9,7,8
11_9,4,6,11,20,26,30,97,34,26,32,20,31,2,5,9,6,4,9
11_10,5,8,9,16,22,29,89,34,24,30,14,25,3,1,7,6,7,8
12_1,2,5,9,15,22,28,81,30,26,27,17,24,3,4,6,7,6,12
12_2,2,5,11,22,25,30,95,32,28,30,20,33,3,6,11,3,5,10
12_3,4,8,14,19,26,30,101,34,26,34,18,33,4,6,5,7,4,11
12_4,5,9,14,18,24,28,98,33,23,33,15,32,4,5,4,6,4,9
12_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
12_6,2,4,8,17,23,31,85,33,29,27,19,25,2,4,9,6,8,8
12_7,2,5,8,17,23,31,86,33,29,28,18,25,3,3,9,6,8,6
12_8,1,4,5,17,22,32,81,33,31,26,18,22,3,1,12,5,10,7
12_9,2,6,8,17,22,30,85,32,28,28,16,25,4,2,9,5,8,9
12_10,3,8,10,15,22,30,88,33,27,30,14,25,5,2,5,7,8,9
13_1,7,10,13,18,23,28,99,35,21,33,13,31,3,3,5,5,5,10
13_2,5,10,15,19,22,27,98,32,22,32,12,34,5,5,4,3,5,9
13_3,4,8,14,19,25,29,99,33,25,33,17,33,4,6,5,6,4,9
13_4,4,8,13,17,23,27,92,31,23,31,15,30,4,5,4,6,4,9
13_5,4,8,13,18,24,29,96,33,25,32,16,31,4,5,5,6,5,9
13_6,3,5,5,10,22,31,76,34,28,27,17,15,2,0,5,12,9,7
13_7,2,2,5,11,20,31,71,33,29,22,18,16,0,3,6,9,11,10
13_8,2,4,5,11,20,30,72,32,28,24,16,16,2,1,6,9,10,9
13_9,2,5,7,11,21,30,76,32,28,26,16,18,3,2,4,10,9,9
13_10,2,5,6,12,19,29,73,31,27,24,14,18,3,1,6,7,10,7
14_1,4,5,10,16,22,29,86,33,25,27,17,26,1,5,6,6,7,12
14_2,4,7,13,17,23,29,93,33,25,30,16,30,3,6,4,6,6,11
14_3,5,9,15,21,25,30,105,35,25,34,16,36,4,6,6,4,5,9
14_4,3,8,12,17,23,27,90,30,24,31,15,29,5,4,5,6,4,8
14_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
14_6,6,10,13,18,26,32,105,38,26,36,16,31,4,3,5,8,6,5
14_7,6,11,13,18,25,31,104,37,25,36,14,31,5,2,5,7,6,6
14_8,3,7,9,18,21,31,89,34,28,28,14,27,4,2,9,3,10,6
14_9,3,8,8,17,23,31,90,34,28,31,15,25,5,0,9,6,8,7
14_10,3,7,9,17,22,31,89,34,28,29,15,26,4,2,8,5,9,8
15_1,5,12,16,22,27,30,112,35,25,39,15,38,7,4,6,5,3,12
15_2,3,7,14,20,23,28,95,31,25,30,16,34,4,7,6,3,5,12
15_3,4,9,16,20,25,30,104,34,26,34,16,36,5,7,4,5,5,12
15_4,5,9,13,18,23,28,96,33,23,32,14,31,4,4,5,5,5,8
15_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
15_6,4,7,12,17,24,29,93,33,25,31,17,29,3,5,5,7,5,2
15_7,3,6,10,19,25,29,92,32,26,31,19,29,3,4,9,6,4,4
15_8,3,6,10,19,23,28,89,31,25,29,17,29,3,4,9,4,5,5
15_9,4,6,11,18,24,29,92,33,25,30,18,29,2,5,7,6,5,7
15_10,4,6,9,16,20,28,83,32,24,26,14,25,2,3,7,4,8,7
16_1,3,7,12,16,23,26,87,29,23,30,16,28,4,5,4,7,3,13
16_2,2,7,15,20,24,28,96,30,26,31,17,35,5,8,5,4,4,12
16_3,4,9,14,20,26,31,104,35,27,35,17,34,5,5,6,6,5,11
16_4,4,8,13,18,23,28,94,32,24,31,15,31,4,5,5,5,5,8
16_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
16_6,2,6,5,11,23,30,77,32,28,29,17,16,4,-1,6,12,7,9
16_7,2,7,4,12,22,28,75,30,26,29,15,16,5,-3,8,10,6,8
16_8,2,4,8,14,20,29,77,31,27,24,16,22,2,4,6,6,9,9
16_9,3,7,9,16,19,30,84,33,27,26,12,25,4,2,7,3,11,7
16_10,4,7,9,16,20,29,85,33,25,27,13,25,3,2,7,4,9,5
17_1,1,3,11,17,27,29,88,30,28,30,24,28,2,8,6,10,2,11
17_2,1,5,14,20,26,29,95,30,28,31,21,34,4,9,6,6,3,10
17_3,3,8,15,19,26,30,101,33,27,34,18,34,5,7,4,7,4,13
17_4,4,8,13,18,23,27,93,31,23,31,15,31,4,5,5,5,4,10
17_5,4,9,14,19,23,29,98,33,25,32,14,33,5,5,5,4,6,9
17_6,2,6,10,15,21,30,84,32,28,27,15,25,4,4,5,6,9,5
17_7,2,7,11,16,22,29,87,31,27,29,15,27,5,4,5,6,7,10
17_8,2,8,11,14,20,29,84,31,27,28,12,25,6,3,3,6,9,8
17_9,2,5,9,13,20,27,76,29,25,25,15,22,3,4,4,7,7,12
17_10,3,7,8,13,19,29,79,32,26,26,12,21,4,1,5,6,10,12
18_1,5,7,9,14,26,27,88,32,22,33,19,23,2,2,5,12,1,11
18_2,3,5,10,16,21,28,83,31,25,26,16,26,2,5,6,5,7,11
18_3,5,8,12,17,22,28,92,33,23,30,14,29,3,4,5,5,6,13
18_4,5,8,13,17,23,27,93,32,22,31,15,30,3,5,4,6,4,10
18_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,9
18_6,2,7,8,15,21,29,82,31,27,28,14,23,5,1,7,6,8,8
18_7,4,8,9,15,23,30,89,34,26,31,15,24,4,1,6,8,7,8
18_8,4,9,9,15,21,28,86,32,24,30,12,24,5,0,6,6,7,10
18_9,3,6,8,12,21,29,79,32,26,27,15,20,3,2,4,9,8,11
18_10,4,8,9,13,20,29,83,33,25,28,12,22,4,1,4,7,9,8
19_1,5,10,11,16,27,27,96,32,22,37,17,27,5,1,5,11,0,12
19_2,4,8,11,16,22,27,88,31,23,30,14,27,4,3,5,6,5,13
19_3,5,9,12,17,23,29,95,34,24,32,14,29,4,3,5,6,6,13
19_4,4,8,12,17,23,27,91,31,23,31,15,29,4,4,5,6,4,10
19_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,9
19_6,3,7,14,22,27,30,103,33,27,34,20,36,4,7,8,5,3,5
19_7,4,7,13,21,27,30,102,34,26,34,20,34,3,6,8,6,3,6
19_8,3,4,7,14,19,28,75,31,25,23,15,21,1,3,7,5,9,8
19_9,3,6,8,13,21,30,81,33,27,27,15,21,3,2,5,8,9,10
19_10,3,5,8,13,20,29,78,32,26,25,15,21,2,3,5,7,9,8
20_1,3,6,10,16,24,29,88,32,26,30,18,26,3,4,6,8,5,10
20_2,3,6,13,19,24,29,94,32,26,30,18,32,3,7,6,5,5,10
20_3,4,7,14,20,25,29,99,33,25,32,18,34,3,7,6,5,4,12
20_4,4,8,13,17,22,27,91,31,23,30,14,30,4,5,4,5,5,10
20_5,4,8,14,19,24,29,98,33,25,32,16,33,4,6,5,5,5,9
20_6,4,8,11,14,23,32,92,36,28,31,15,25,4,3,3,9,9,6
20_7,4,6,9,18,26,31,94,35,27,32,20,27,2,3,9,8,5,6
20_8,3,7,9,15,24,30,88,33,27,31,17,24,4,2,6,9,6,11
20_9,4,8,11,16,24,30,93,34,26,32,16,27,4,3,5,8,6,10
20_10,4,9,10,14,21,28,86,32,24,30,12,24,5,1,4,7,7,8
