row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,2,5,9,16,23,29,84,31,27,28,18,25,3,4,7,7,6,9
1_2,1,5,9,18,25,28,86,29,27,30,20,27,4,4,9,7,3,13
1_3,4,7,10,15,20,23,79,27,19,27,13,25,3,3,5,5,3,11
1_4,4,10,14,20,24,28,100,32,24,34,14,34,6,4,6,4,4,9
1_5,5,10,15,19,24,29,102,34,24,34,14,34,5,5,4,5,5,7
1_6,3,9,11,17,25,27,92,30,24,34,16,28,6,2,6,8,2,9
1_7,3,5,9,15,21,26,79,29,23,26,16,24,2,4,6,6,5,9
1_8,2,5,9,12,20,25,73,27,23,25,15,21,3,4,3,8,5,12
1_9,3,6,10,10,16,27,72,30,24,22,10,20,3,4,0,6,11,9
1_10,3,6,10,12,17,26,74,29,23,23,11,22,3,4,2,5,9,11
2_1,1,4,8,13,23,26,75,27,25,27,19,21,3,4,5,10,3,8
2_2,2,4,9,16,22,27,80,29,25,26,18,25,2,5,7,6,5,11
2_3,3,6,10,14,20,25,78,28,22,26,14,24,3,4,4,6,5,11
2_4,3,9,14,19,24,28,97,31,25,33,15,33,6,5,5,5,4,9
2_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,7
2_6,1,3,7,13,21,27,72,28,26,24,18,20,2,4,6,8,6,9
2_7,3,6,8,17,21,25,80,28,22,27,15,25,3,2,9,4,4,11
2_8,3,6,8,14,19,23,73,26,20,25,13,22,3,2,6,5,4,9
2_9,3,6,8,14,19,25,75,28,22,25,13,22,3,2,6,5,6,10
2_10,3,6,9,13,18,26,75,29,23,24,12,22,3,3,4,5,8,10
3_1,3,6,11,14,22,27,83,30,24,28,16,25,3,5,3,8,5,6
3_2,3,7,10,16,22,26,84,29,23,29,15,26,4,3,6,6,4,12
3_3,4,8,11,16,21,25,85,29,21,29,13,27,4,3,5,5,4,12
3_4,4,8,14,18,23,28,95,32,24,31,15,32,4,6,4,5,5,8
3_5,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,7
3_6,1,3,10,16,26,29,85,30,28,29,23,26,2,7,6,10,3,12
3_7,2,6,7,13,20,27,75,29,25,26,14,20,4,1,6,7,7,8
3_8,2,4,6,12,23,25,72,27,23,27,19,18,2,2,6,11,2,8
3_9,3,5,6,11,17,23,65,26,20,22,12,17,2,1,5,6,6,7
3_10,3,6,7,12,18,24,70,27,21,24,12,19,3,1,5,6,6,7
4_1,1,4,9,16,22,28,80,29,27,26,18,25,3,5,7,6,6,7
4_2,2,8,11,19,25,27,92,29,25,33,17,30,6,3,8,6,2,11
4_3,3,7,10,16,22,25,83,28,22,29,15,26,4,3,6,6,3,11
4_4,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,7
4_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,7
4_6,1,3,7,10,17,26,64,27,25,20,14,17,2,4,3,7,9,11
4_7,1,5,7,11,18,23,65,24,22,23,13,18,4,2,4,7,5,8
4_8,2,5,9,12,20,24,72,26,22,25,15,21,3,4,3,8,4,10
4_9,2,5,7,11,16,24,65,26,22,21,11,18,3,2,4,5,8,9
4_10,3,5,7,11,15,23,64,26,20,20,10,18,2,2,4,4,8,11
5_1,3,4,9,13,22,29,80,32,26,26,18,22,1,5,4,9,7,7
5_2,3,7,10,17,23,28,88,31,25,30,16,27,4,3,7,6,5,11
5_3,2,6,9,15,21,25,78,27,23,27,15,24,4,3,6,6,4,12
5_4,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,9
5_5,5,10,15,20,24,29,103,34,24,34,14,35,5,5,5,4,5,7
5_6,2,5,6,15,18,24,70,26,22,23,13,21,3,1,9,3,6,9
5_7,2,4,8,14,19,25,72,27,23,23,15,22,2,4,6,5,6,9
5_8,2,3,5,9,17,24,60,26,22,20,14,14,1,2,4,8,7,9
5_9,3,5,6,9,16,25,64,28,22,21,11,15,2,1,3,7,9,6
5_10,3,5,6,10,17,24,65,27,21,22,12,16,2,1,4,7,7,9
6_1,4,8,12,17,23,29,93,33,25,31,15,29,4,4,5,6,6,10
6_2,4,10,12,19,23,27,95,31,23,33,13,31,6,2,7,4,4,12
6_3,4,9,12,16,20,23,84,27,19,29,11,28,5,3,4,4,3,10
6_4,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,9
6_5,4,10,14,19,24,29,100,33,25,34,14,33,6,4,5,5,5,7
6_6,4,7,8,12,22,25,78,29,21,29,15,20,3,1,4,10,3,7
6_7,3,6,11,15,20,23,78,26,20,26,14,26,3,5,4,5,3,8
6_8,4,6,9,14,21,23,77,27,19,27,15,23,2,3,5,7,2,8
6_9,4,5,8,11,16,21,65,25,17,21,11,19,1,3,3,5,5,6
6_10,3,5,8,11,17,22,66,25,19,22,12,19,2,3,3,6,5,7
7_1,2,4,11,16,24,27,84,29,25,28,20,27,2,7,5,8,3,8
7_2,5,10,14,19,24,30,102,35,25,34,14,33,5,4,5,5,6,13
7_3,6,9,12,17,22,27,93,33,21,31,13,29,3,3,5,5,5,10
7_4,4,9,15,20,24,29,101,33,25,33,15,35,5,6,5,4,5,9
7_5,5,10,14,20,24,28,101,33,23,34,14,34,5,4,6,4,4,7
7_6,1,2,7,13,18,24,65,25,23,20,16,20,1,5,6,5,6,12
7_7,2,4,7,11,19,25,68,27,23,23,15,18,2,3,4,8,6,12
7_8,3,5,7,10,18,24,67,27,21,23,13,17,2,2,3,8,6,14
7_9,4,5,6,8,15,25,63,29,21,20,10,14,1,1,2,7,10,13
7_10,4,5,7,10,15,24,65,28,20,20,10,17,1,2,3,5,9,13
8_1,3,5,11,18,24,28,89,31,25,29,19,29,2,6,7,6,4,13
8_2,3,7,11,17,25,28,91,31,25,32,18,28,4,4,6,8,3,14
8_3,4,8,11,15,22,25,85,29,21,30,14,26,4,3,4,7,3,10
8_4,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,9
8_5,4,10,15,19,24,29,101,33,25,34,14,34,6,5,4,5,5,7
8_6,1,4,8,13,17,28,71,29,27,21,13,21,3,4,5,4,11,8
8_7,1,4,8,14,18,25,70,26,24,22,14,22,3,4,6,4,7,8
8_8,2,3,5,11,19,25,65,27,23,22,16,16,1,2,6,8,6,10
8_9,3,3,5,10,18,26,65,29,23,21,15,15,0,2,5,8,8,7
8_10,4,5,8,11,19,26,73,30,22,24,14,19,1,3,3,8,7,8
9_1,2,4,9,15,25,30,85,32,28,29,21,24,2,5,6,10,5,9
9_2,3,7,9,18,22,26,85,29,23,29,15,27,4,2,9,4,4,13
9_3,4,7,10,18,22,24,85,28,20,29,15,28,3,3,8,4,2,11
9_4,4,9,13,21,24,27,98,31,23,33,15,34,5,4,8,3,3,9
9_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,7
9_6,6,10,14,19,25,31,105,37,25,35,15,33,4,4,5,6,6,6
9_7,2,4,7,14,15,21,63,23,19,19,11,21,2,3,7,1,6,11
9_8,3,4,7,12,13,21,60,24,18,17,9,19,1,3,5,1,8,9
9_9,4,6,8,12,13,21,64,25,17,19,7,20,2,2,4,1,8,8
9_10,5,6,8,11,15,22,67,27,17,21,9,19,1,2,3,4,7,9
10_1,4,7,13,17,24,28,93,32,24,31,17,30,3,6,4,7,4,13
10_2,3,7,13,20,25,28,96,31,25,32,18,33,4,6,7,5,3,12
10_3,3,5,8,15,21,24,76,27,21,26,16,23,2,3,7,6,3,10
10_4,4,10,15,20,24,28,101,32,24,34,14,35,6,5,5,4,4,10
10_5,4,9,15,19,24,29,100,33,25,33,15,34,5,6,4,5,5,7
10_6,3,5,9,20,23,27,87,30,24,28,18,29,2,4,11,3,4,7
10_7,3,5,7,14,18,25,72,28,22,23,13,21,2,2,7,4,7,12
10_8,4,4,8,13,18,24,71,28,20,22,14,21,0,4,5,5,6,9
10_9,3,5,8,13,16,25,70,28,22,21,11,21,2,3,5,3,9,9
10_10,4,7,9,15,18,26,79,30,22,25,11,24,3,2,6,3,8,9
11_1,2,6,10,16,22,27,83,29,25,28,16,26,4,4,6,6,5,10
11_2,4,7,13,21,26,29,100,33,25,33,19,34,3,6,8,5,3,12
11_3,4,7,12,16,23,26,88,30,22,30,16,28,3,5,4,7,3,9
11_4,5,9,15,20,25,28,102,33,23,34,16,35,4,6,5,5,3,9
11_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,7
11_6,1,3,5,14,20,29,72,30,28,23,17,19,2,2,9,6,9,8
11_7,0,3,5,15,24,29,76,29,29,27,21,20,3,2,10,9,5,12
11_8,2,4,4,12,21,28,71,30,26,25,17,16,2,0,8,9,7,11
11_9,3,4,4,10,16,24,61,27,21,20,12,14,1,0,6,6,8,10
11_10,3,4,5,11,15,24,62,27,21,19,11,16,1,1,6,4,9,8
12_1,0,3,5,13,16,28,65,28,28,19,13,18,3,2,8,3,12,6
12_2,2,6,10,16,23,28,85,30,26,29,17,26,4,4,6,7,5,12
12_3,4,8,11,15,21,26,85,30,22,29,13,26,4,3,4,6,5,11
12_4,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
12_5,4,9,14,18,24,28,97,32,24,33,15,32,5,5,4,6,4,7
12_6,3,3,5,16,25,26,78,29,23,28,22,21,0,2,11,9,1,8
12_7,1,3,6,13,20,21,64,22,20,23,17,19,2,3,7,7,1,10
12_8,4,5,8,18,22,23,80,27,19,27,17,26,1,3,10,4,1,8
12_9,4,4,8,15,18,23,72,27,19,22,14,23,0,4,7,3,5,7
12_10,4,4,6,11,18,23,66,27,19,22,14,17,0,2,5,7,5,11
13_1,2,3,10,20,24,28,87,30,26,27,21,30,1,7,10,4,4,10
13_2,2,6,10,20,25,27,90,29,25,31,19,30,4,4,10,5,2,12
13_3,3,8,11,15,23,25,85,28,22,31,15,26,5,3,4,8,2,12
13_4,4,9,14,19,23,27,96,31,23,32,14,33,5,5,5,4,4,9
13_5,4,10,15,19,24,28,100,32,24,34,14,34,6,5,4,5,4,7
13_6,2,4,8,12,21,25,72,27,23,25,17,20,2,4,4,9,4,10
13_7,2,4,8,14,24,27,79,29,25,28,20,22,2,4,6,10,3,10
13_8,3,5,9,15,20,24,76,27,21,25,15,24,2,4,6,5,4,9
13_9,3,5,8,11,17,24,68,27,21,22,12,19,2,3,3,6,7,9
13_10,4,6,9,12,17,23,71,27,19,23,11,21,2,3,3,5,6,9
14_1,3,6,7,12,19,26,73,29,23,25,13,19,3,1,5,7,7,12
14_2,2,6,11,20,26,29,94,31,27,32,20,31,4,5,9,6,3,10
14_3,4,9,11,18,24,26,92,30,22,33,15,29,5,2,7,6,2,11
14_4,4,8,14,19,24,28,97,32,24,32,16,33,4,6,5,5,4,8
14_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,6
14_6,1,1,6,15,21,28,72,29,27,22,20,21,0,5,9,6,7,11
14_7,2,3,6,12,21,28,72,30,26,24,18,18,1,3,6,9,7,12
14_8,3,3,5,11,22,26,70,29,23,25,19,16,0,2,6,11,4,11
14_9,3,4,5,9,16,23,60,26,20,20,12,14,1,1,4,7,7,9
14_10,3,4,7,10,17,25,66,28,22,21,13,17,1,3,3,7,8,10
15_1,3,9,10,14,20,27,83,30,24,29,11,24,6,1,4,6,7,8
15_2,4,10,11,19,23,28,95,32,24,33,13,30,6,1,8,4,5,10
15_3,4,8,12,17,22,27,90,31,23,30,14,29,4,4,5,5,5,12
15_4,4,9,14,20,24,28,99,32,24,33,15,34,5,5,6,4,4,8
15_5,4,10,15,20,24,29,102,33,25,34,14,35,6,5,5,4,5,7
15_6,4,7,7,13,17,27,75,31,23,24,10,20,3,0,6,4,10,9
15_7,2,3,7,12,18,26,68,28,24,21,15,19,1,4,5,6,8,12
15_8,3,4,7,12,20,26,72,29,23,24,16,19,1,3,5,8,6,10
15_9,3,4,8,11,18,25,69,28,22,22,14,19,1,4,3,7,7,10
15_10,4,6,10,12,18,25,75,29,21,24,12,22,2,4,2,6,7,9
16_1,2,10,11,14,24,29,90,31,27,34,14,25,8,1,3,10,5,6
16_2,5,12,15,20,27,29,108,34,24,39,15,35,7,3,5,7,2,8
16_3,4,9,12,17,23,26,91,30,22,32,14,29,5,3,5,6,3,8
16_4,5,10,14,21,25,29,104,34,24,35,15,35,5,4,7,4,4,7
16_5,4,10,15,20,24,29,102,33,25,34,14,35,6,5,5,4,5,7
16_6,1,5,7,14,21,28,76,29,27,26,16,21,4,2,7,7,7,5
16_7,2,5,8,13,17,22,67,24,20,22,12,21,3,3,5,4,5,6
16_8,5,8,10,13,21,23,80,28,18,29,13,23,3,2,3,8,2,6
16_9,3,4,7,11,17,21,63,24,18,21,13,18,1,3,4,6,4,7
16_10,2,5,8,12,18,24,69,26,22,23,13,20,3,3,4,6,6,5
17_1,2,6,8,13,22,31,82,33,29,28,16,21,4,2,5,9,9,11
17_2,2,8,13,20,28,31,102,33,29,36,20,33,6,5,7,8,3,12
17_3,2,7,12,18,25,27,91,29,25,32,18,30,5,5,6,7,2,10
17_4,4,9,13,19,25,28,98,32,24,34,16,32,5,4,6,6,3,9
17_5,5,10,14,19,24,28,100,33,23,34,14,33,5,4,5,5,4,7
17_6,2,4,5,14,27,30,82,32,28,31,23,19,2,1,9,13,3,8
17_7,2,3,6,14,25,27,77,29,25,28,22,20,1,3,8,11,2,11
17_8,3,4,7,14,23,28,79,31,25,27,19,21,1,3,7,9,5,9
17_9,3,4,6,14,21,27,75,30,24,25,17,20,1,2,8,7,6,8
17_10,5,7,8,14,20,28,82,33,23,27,13,22,2,1,6,6,8,9
18_1,2,7,9,14,22,29,83,31,27,29,15,23,5,2,5,8,7,11
18_2,2,7,10,17,27,29,92,31,27,34,20,27,5,3,7,10,2,14
18_3,4,7,12,16,23,25,87,29,21,30,16,28,3,5,4,7,2,12
18_4,4,9,14,19,23,28,97,32,24,32,14,33,5,5,5,4,5,9
18_5,5,10,15,20,25,29,104,34,24,35,15,35,5,5,5,5,4,6
18_6,5,7,8,13,21,26,80,31,21,28,14,21,2,1,5,8,5,11
18_7,4,7,9,11,18,25,74,29,21,25,11,20,3,2,2,7,7,8
18_8,4,5,7,12,19,25,72,29,21,24,14,19,1,2,5,7,6,12
18_9,3,4,6,10,16,28,67,31,25,20,12,16,1,2,4,6,12,8
18_10,3,5,6,10,16,25,65,28,22,21,11,16,2,1,4,6,9,7
19_1,3,6,9,16,21,30,85,33,27,27,15,25,3,3,7,5,9,6
19_2,4,8,11,19,24,27,93,31,23,32,16,30,4,3,8,5,3,11
19_3,5,9,12,18,22,24,90,29,19,31,13,30,4,3,6,4,2,11
19_4,5,10,15,20,24,28,102,33,23,34,14,35,5,5,5,4,4,9
19_5,5,10,15,19,24,29,102,34,24,34,14,34,5,5,4,5,5,7
19_6,2,4,8,15,24,27,80,29,25,28,20,23,2,4,7,9,3,7
19_7,4,5,7,11,13,27,67,31,23,18,8,18,1,2,4,2,14,11
19_8,5,5,6,10,14,24,64,29,19,19,9,16,0,1,4,4,10,12
19_9,5,4,7,11,15,25,67,30,20,19,11,18,-1,3,4,4,10,10
19_10,6,5,9,14,17,25,76,31,19,22,12,23,-1,4,5,3,8,11
20_1,3,8,12,17,24,28,92,31,25,32,16,29,5,4,5,7,4,7
20_2,4,8,12,19,27,27,97,31,23,35,19,31,4,4,7,8,0,12
20_3,3,7,12,17,23,25,87,28,22,30,16,29,4,5,5,6,2,9
20_4,5,10,14,20,24,28,101,33,23,34,14,34,5,4,6,4,4,9
20_5,4,10,15,19,24,28,100,32,24,34,14,34,6,5,4,5,4,7
20_6,2,1,7,10,18,23,61,25,21,19,17,17,-1,6,3,8,5,6
20_7,2,2,8,12,21,27,72,29,25,23,19,20,0,6,4,9,6,12
20_8,2,3,7,10,22,26,70,28,24,25,19,17,1,4,3,12,4,9
20_9,3,4,7,10,17,25,66,28,22,21,13,17,1,3,3,7,8,7
20_10,3,5,8,10,17,26,69,29,23,22,12,18,2,3,2,7,9,5
