row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,7,11,14,15,22,26,95,33,19,33,11,29,4,3,1,7,4,9
1_2,5,9,15,18,24,28,99,33,23,33,15,33,4,6,3,6,4,10
1_3,5,9,13,17,23,27,94,32,22,32,14,30,4,4,4,6,4,7
1_4,4,8,13,18,24,28,95,32,24,32,16,31,4,5,5,6,4,8
1_5,4,9,14,18,23,28,96,32,24,32,14,32,5,5,4,5,5,8
1_6,5,14,18,24,29,29,119,34,24,43,15,42,9,4,6,5,0,7
1_7,5,14,20,24,28,27,118,32,22,42,14,44,9,6,4,4,-1,5
1_8,2,11,15,20,23,23,94,25,21,34,12,35,9,4,5,3,0,5
1_9,3,11,15,19,22,22,92,25,19,33,11,34,8,4,4,3,0,6
1_10,2,9,14,19,23,24,91,26,22,32,14,33,7,5,5,4,1,6
2_1,4,6,6,12,22,26,76,30,22,28,16,18,2,0,6,10,4,11
2_2,5,9,13,17,23,28,95,33,23,32,14,30,4,4,4,6,5,10
2_3,7,9,14,19,26,30,105,37,23,35,17,33,2,5,5,7,4,7
2_4,4,7,13,17,24,28,93,32,24,31,17,30,3,6,4,7,4,7
2_5,4,8,14,18,24,29,97,33,25,32,16,32,4,6,4,6,5,8
2_6,4,7,11,16,21,26,85,30,22,28,14,27,3,4,5,5,5,1
2_7,4,8,12,16,19,26,85,30,22,27,11,28,4,4,4,3,7,2
2_8,3,8,11,15,22,29,88,32,26,30,14,26,5,3,4,7,7,3
2_9,3,6,10,13,19,29,80,32,26,25,13,23,3,4,3,6,10,4
2_10,2,6,11,17,21,28,85,30,26,27,15,28,4,5,6,4,7,5
3_1,4,9,13,17,23,29,95,33,25,32,14,30,5,4,4,6,6,6
3_2,6,9,15,18,23,29,100,35,23,32,14,33,3,6,3,5,6,10
3_3,4,8,12,17,24,27,92,31,23,32,16,29,4,4,5,7,3,8
3_4,4,8,13,17,23,28,93,32,24,31,15,30,4,5,4,6,5,8
3_5,4,9,13,18,24,28,96,32,24,33,15,31,5,4,5,6,4,8
3_6,5,3,12,18,21,25,84,30,20,24,18,30,-2,9,6,3,4,10
3_7,4,4,12,16,22,25,83,29,21,26,18,28,0,8,4,6,3,4
3_8,3,9,12,17,20,24,85,27,21,29,11,29,6,3,5,3,4,6
3_9,3,9,14,18,20,25,89,28,22,29,11,32,6,5,4,2,5,5
3_10,3,9,15,19,23,27,96,30,24,32,14,34,6,6,4,4,4,3
4_1,3,7,12,17,24,30,93,33,27,31,17,29,4,5,5,7,6,7
4_2,5,12,17,21,25,32,112,37,27,37,13,38,7,5,4,4,7,7
4_3,6,9,13,17,24,28,97,34,22,33,15,30,3,4,4,7,4,6
4_4,5,8,13,17,24,28,95,33,23,32,16,30,3,5,4,7,4,7
4_5,4,9,14,18,23,29,97,33,25,32,14,32,5,5,4,5,6,7
4_6,11,15,17,20,24,29,116,40,18,39,9,37,4,2,3,4,5,4
4_7,11,14,18,21,24,30,118,41,19,38,10,39,3,4,3,3,6,3
4_8,6,8,7,13,16,21,71,27,15,24,8,20,2,-1,6,3,5,7
4_9,4,7,6,13,17,21,68,25,17,24,10,19,3,-1,7,4,4,5
4_10,3,6,6,13,17,21,66,24,18,23,11,19,3,0,7,4,4,5
5_1,4,6,8,13,20,25,76,29,21,26,14,21,2,2,5,7,5,12
5_2,7,11,15,20,22,27,102,34,20,33,11,35,4,4,5,2,5,10
5_3,4,8,13,19,25,28,97,32,24,33,17,32,4,5,6,6,3,7
5_4,4,8,13,17,24,28,94,32,24,32,16,30,4,5,4,7,4,8
5_5,4,9,13,18,24,29,97,33,25,33,15,31,5,4,5,6,5,8
5_6,5,11,15,18,21,26,96,31,21,32,10,33,6,4,3,3,5,5
5_7,7,11,15,18,20,28,99,35,21,31,9,33,4,4,3,2,8,4
5_8,3,8,11,16,21,26,85,29,23,29,13,27,5,3,5,5,5,5
5_9,4,9,12,16,21,26,88,30,22,30,12,28,5,3,4,5,5,5
5_10,4,10,13,17,21,25,90,29,21,31,11,30,6,3,4,4,4,5
6_1,5,14,16,19,24,27,105,32,22,38,10,35,9,2,3,5,3,6
6_2,7,10,14,19,24,30,104,37,23,34,14,33,3,4,5,5,6,10
6_3,6,10,15,19,25,28,103,34,22,35,15,34,4,5,4,6,3,7
6_4,4,8,13,18,24,28,95,32,24,32,16,31,4,5,5,6,4,8
6_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
6_6,2,9,12,21,20,26,90,28,24,29,11,33,7,3,9,-1,6,3
6_7,3,8,12,21,21,27,92,30,24,29,13,33,5,4,9,0,6,1
6_8,2,6,10,16,18,24,76,26,22,24,12,26,4,4,6,2,6,2
6_9,2,6,11,17,19,24,79,26,22,25,13,28,4,5,6,2,5,3
6_10,2,7,12,16,19,22,78,24,20,26,12,28,5,5,4,3,3,4
7_1,2,6,12,16,26,29,91,31,27,32,20,28,4,6,4,10,3,7
7_2,3,7,12,16,21,28,87,31,25,28,14,28,4,5,4,5,7,9
7_3,4,8,13,18,25,28,96,32,24,33,17,31,4,5,5,7,3,7
7_4,4,8,13,18,24,28,95,32,24,32,16,31,4,5,5,6,4,7
7_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
7_6,5,16,20,22,25,25,113,30,20,41,9,42,11,4,2,3,0,6
7_7,4,13,18,24,26,28,113,32,24,39,13,42,9,5,6,2,2,5
7_8,2,8,12,18,26,28,94,30,26,34,18,30,6,4,6,8,2,5
7_9,2,7,12,18,24,27,90,29,25,31,17,30,5,5,6,6,3,4
7_10,2,9,12,19,23,27,92,29,25,32,14,31,7,3,7,4,4,5
8_1,3,6,8,15,21,27,80,30,24,27,15,23,3,2,7,6,6,10
8_2,4,9,15,19,24,30,101,34,26,33,15,34,5,6,4,5,6,10
8_3,5,9,14,20,26,29,103,34,24,35,17,34,4,5,6,6,3,6
8_4,4,8,13,18,25,29,97,33,25,33,17,31,4,5,5,7,4,7
8_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
8_6,3,8,13,18,19,25,86,28,22,27,11,31,5,5,5,1,6,9
8_7,5,11,17,22,23,28,106,33,23,34,12,39,6,6,5,1,5,4
8_8,2,7,8,15,16,23,71,25,21,23,9,23,5,1,7,1,7,5
8_9,4,10,14,19,18,26,91,30,22,28,8,33,6,4,5,-1,8,3
8_10,3,10,15,19,18,26,91,29,23,28,8,34,7,5,4,-1,8,5
9_1,2,7,10,14,20,25,78,27,23,27,13,24,5,3,4,6,5,8
9_2,3,7,12,15,21,28,86,31,25,28,14,27,4,5,3,6,7,10
9_3,5,8,13,18,24,28,96,33,23,32,16,31,3,5,5,6,4,7
9_4,4,8,13,18,24,29,96,33,25,32,16,31,4,5,5,6,5,7
9_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,7
9_6,2,7,12,18,20,23,82,25,21,27,13,30,5,5,6,2,3,6
9_7,4,9,15,18,22,25,93,29,21,31,13,33,5,6,3,4,3,1
9_8,1,7,10,14,19,22,73,23,21,26,12,24,6,3,4,5,3,5
9_9,1,7,10,16,20,22,76,23,21,27,13,26,6,3,6,4,2,6
9_10,2,8,12,17,21,23,83,25,21,29,13,29,6,4,5,4,2,7
10_1,4,9,13,17,24,27,94,31,23,33,15,30,5,4,4,7,3,4
10_2,5,10,15,18,24,28,100,33,23,34,14,33,5,5,3,6,4,9
10_3,6,10,14,19,25,28,102,34,22,35,15,33,4,4,5,6,3,7
10_4,4,7,13,18,24,28,94,32,24,31,17,31,3,6,5,6,4,8
10_5,4,8,14,18,24,29,97,33,25,32,16,32,4,6,4,6,5,8
10_6,5,8,13,17,23,27,93,32,22,31,15,30,3,5,4,6,4,10
10_7,5,9,14,17,24,29,98,34,24,33,15,31,4,5,3,7,5,5
10_8,1,4,9,15,18,21,68,22,20,22,14,24,3,5,6,3,3,8
10_9,3,6,12,17,19,23,80,26,20,25,13,29,3,6,5,2,4,7
10_10,3,7,14,16,20,24,84,27,21,27,13,30,4,7,2,4,4,7
11_1,4,10,14,17,22,29,96,33,25,32,12,31,6,4,3,5,7,8
11_2,4,8,14,19,23,27,95,31,23,31,15,33,4,6,5,4,4,8
11_3,6,9,13,18,24,28,98,34,22,33,15,31,3,4,5,6,4,8
11_4,5,9,14,18,24,28,98,33,23,33,15,32,4,5,4,6,4,8
11_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
11_6,7,10,11,14,15,24,81,31,17,25,5,25,3,1,3,1,9,6
11_7,8,13,13,15,17,27,93,35,19,30,4,28,5,0,2,2,10,2
11_8,4,7,12,16,21,28,88,32,24,28,14,28,3,5,4,5,7,7
11_9,4,9,13,17,20,26,89,30,22,29,11,30,5,4,4,3,6,3
11_10,2,9,12,16,18,22,79,24,20,27,9,28,7,3,4,2,4,4
12_1,5,8,9,13,19,25,79,30,20,27,11,22,3,1,4,6,6,5
12_2,3,6,10,17,21,27,84,30,24,27,15,27,3,4,7,4,6,7
12_3,6,9,13,17,24,28,97,34,22,33,15,30,3,4,4,7,4,6
12_4,4,7,13,17,23,28,92,32,24,30,16,30,3,6,4,6,5,8
12_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
12_6,3,14,17,20,23,29,106,32,26,37,9,37,11,3,3,3,6,5
12_7,5,14,15,19,23,31,107,36,26,37,9,34,9,1,4,4,8,2
12_8,3,13,12,19,24,29,100,32,26,37,11,31,10,-1,7,5,5,5
12_9,2,11,14,18,21,27,93,29,25,32,10,32,9,3,4,3,6,4
12_10,2,10,13,17,20,26,88,28,24,30,10,30,8,3,4,3,6,5
13_1,4,8,11,15,23,27,88,31,23,31,15,26,4,3,4,8,4,9
13_2,5,8,14,18,23,28,96,33,23,31,15,32,3,6,4,5,5,9
13_3,6,9,14,18,25,27,99,33,21,34,16,32,3,5,4,7,2,6
13_4,4,8,12,17,23,27,91,31,23,31,15,29,4,4,5,6,4,7
13_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
13_6,7,9,13,19,22,28,98,35,21,31,13,32,2,4,6,3,6,4
13_7,9,13,17,22,25,28,114,37,19,38,12,39,4,4,5,3,3,1
13_8,2,6,13,22,26,29,98,31,27,32,20,35,4,7,9,4,3,6
13_9,3,8,16,22,26,27,102,30,24,34,18,38,5,8,6,4,1,5
13_10,4,8,14,21,24,26,97,30,22,32,16,35,4,6,7,3,2,6
14_1,1,7,10,15,22,25,80,26,24,29,15,25,6,3,5,7,3,12
14_2,6,9,17,20,23,28,103,34,22,32,14,37,3,8,3,3,5,11
14_3,3,8,12,18,25,28,94,31,25,33,17,30,5,4,6,7,3,10
14_4,4,8,13,18,25,29,97,33,25,33,17,31,4,5,5,7,4,7
14_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
14_6,4,15,19,22,25,25,110,29,21,40,10,41,11,4,3,3,0,7
14_7,4,12,17,23,24,27,107,31,23,36,12,40,8,5,6,1,3,4
14_8,2,5,8,14,18,24,71,26,22,23,13,22,3,3,6,4,6,2
14_9,2,7,9,14,18,22,72,24,20,25,11,23,5,2,5,4,4,3
14_10,2,9,12,17,19,22,81,24,20,28,10,29,7,3,5,2,3,5
15_1,4,9,10,15,22,26,86,30,22,31,13,25,5,1,5,7,4,8
15_2,5,9,15,20,25,30,104,35,25,34,16,35,4,6,5,5,5,7
15_3,5,9,13,18,25,28,98,33,23,34,16,31,4,4,5,7,3,7
15_4,4,8,13,18,24,29,96,33,25,32,16,31,4,5,5,6,5,6
15_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
15_6,5,8,15,17,19,24,88,29,19,27,11,32,3,7,2,2,5,6
15_7,4,9,14,17,22,27,93,31,23,31,13,31,5,5,3,5,5,4
15_8,3,8,12,17,19,23,82,26,20,27,11,29,5,4,5,2,4,6
15_9,1,8,12,17,20,26,84,27,25,28,12,29,7,4,5,3,6,6
15_10,1,9,13,17,19,25,84,26,24,28,10,30,8,4,4,2,6,4
16_1,3,11,14,18,25,28,99,31,25,36,14,32,8,3,4,7,3,5
16_2,5,11,14,18,22,27,97,32,22,33,11,32,6,3,4,4,5,5
16_3,5,11,14,18,25,29,102,34,24,36,14,32,6,3,4,7,4,6
16_4,4,8,12,17,24,29,94,33,25,32,16,29,4,4,5,7,5,8
16_5,4,9,13,18,24,29,97,33,25,33,15,31,5,4,5,6,5,8
16_6,8,12,14,19,23,31,107,39,23,35,11,33,4,2,5,4,8,8
16_7,6,9,12,16,21,31,95,37,25,30,12,28,3,3,4,5,10,8
16_8,1,5,8,14,18,26,72,27,25,23,13,22,4,3,6,4,8,6
16_9,3,5,9,12,17,25,71,28,22,22,12,21,2,4,3,5,8,5
16_10,4,7,11,14,19,25,80,29,21,26,12,25,3,4,3,5,6,5
17_1,3,6,10,13,18,23,73,26,20,24,12,23,3,4,3,5,5,8
17_2,5,9,15,21,26,29,105,34,24,35,17,36,4,6,6,5,3,12
17_3,4,8,13,18,25,28,96,32,24,33,17,31,4,5,5,7,3,8
17_4,4,8,13,18,24,29,96,33,25,32,16,31,4,5,5,6,5,8
17_5,4,8,14,18,24,29,97,33,25,32,16,32,4,6,4,6,5,7
17_6,3,9,11,17,21,21,82,24,18,30,12,28,6,2,6,4,0,9
17_7,6,11,13,17,24,25,96,31,19,35,13,30,5,2,4,7,1,4
17_8,1,5,5,11,19,22,63,23,21,24,14,16,4,0,6,8,3,5
17_9,1,6,9,13,20,24,73,25,23,26,14,22,5,3,4,7,4,4
17_10,2,6,9,14,20,25,76,27,23,26,14,23,4,3,5,6,5,4
18_1,1,5,9,13,19,24,71,25,23,24,14,22,4,4,4,6,5,10
18_2,6,9,14,18,24,29,100,35,23,33,15,32,3,5,4,6,5,8
18_3,4,8,12,18,23,27,92,31,23,31,15,30,4,4,6,5,4,7
18_4,4,8,12,17,24,28,93,32,24,32,16,29,4,4,5,7,4,8
18_5,4,9,13,18,23,29,96,33,25,32,14,31,5,4,5,5,6,8
18_6,8,8,13,14,22,26,91,34,18,30,14,27,0,5,1,8,4,7
18_7,6,8,12,12,20,27,85,33,21,28,12,24,2,4,0,8,7,4
18_8,2,7,10,12,19,27,77,29,25,26,12,22,5,3,2,7,8,4
18_9,2,6,10,13,21,25,77,27,23,27,15,23,4,4,3,8,4,3
18_10,4,5,10,13,19,23,74,27,19,24,14,23,1,5,3,6,4,6
19_1,3,8,13,15,20,27,86,30,24,28,12,28,5,5,2,5,7,6
19_2,3,10,15,19,23,28,98,31,25,33,13,34,7,5,4,4,5,9
19_3,5,10,14,19,25,28,101,33,23,35,15,33,5,4,5,6,3,7
19_4,4,8,12,18,25,29,96,33,25,33,17,30,4,4,6,7,4,7
19_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
19_6,5,11,16,21,24,28,105,33,23,35,13,37,6,5,5,3,4,13
19_7,5,11,17,21,25,29,108,34,24,36,14,38,6,6,4,4,4,11
19_8,4,9,15,18,21,24,91,28,20,30,12,33,5,6,3,3,3,3
19_9,4,10,16,18,22,26,96,30,22,32,12,34,6,6,2,4,4,3
19_10,4,9,13,17,22,25,90,29,21,31,13,30,5,4,4,5,3,4
20_1,4,8,11,15,19,21,78,25,17,27,11,26,4,3,4,4,2,7
20_2,2,9,15,20,24,31,101,33,29,33,15,35,7,6,5,4,7,7
20_3,4,8,11,17,23,27,90,31,23,31,15,28,4,3,6,6,4,7
20_4,4,7,12,17,24,28,92,32,24,31,17,29,3,5,5,7,4,8
20_5,4,9,13,18,23,28,95,32,24,32,14,31,5,4,5,5,5,8
20_6,4,10,12,16,18,29,89,33,25,28,8,28,6,2,4,2,11,5
20_7,5,10,14,21,22,30,102,35,25,32,12,35,5,4,7,1,8,5
20_8,3,11,14,18,25,29,100,32,26,36,14,32,8,3,4,7,4,4
20_9,3,10,13,15,22,26,89,29,23,32,12,28,7,3,2,7,4,6
20_10,2,8,12,15,21,24,82,26,22,29,13,27,6,4,3,6,3,7
