row,red1,red2,red3,red4,red5,red6,red_sum_all,red_sum16,red_gap16,red_sum25,red_gap25,red_sum34,red_gap12,red_gap23,red_gap34,red_gap45,red_gap56,red_blue
1_1,4,9,13,21,23,29,99,33,25,32,14,34,5,4,8,2,6,11
1_2,6,8,12,21,26,28,101,34,22,34,18,33,2,4,9,5,2,12
1_3,4,7,14,19,25,28,97,32,24,32,18,33,3,7,5,6,3,7
1_4,4,9,15,20,25,28,101,32,24,34,16,35,5,6,5,5,3,9
1_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,9
1_6,4,13,17,19,23,32,108,36,28,36,10,36,9,4,2,4,9,3
1_7,2,8,14,16,23,32,95,34,30,31,15,30,6,6,2,7,9,8
1_8,3,10,14,16,22,32,97,35,29,32,12,30,7,4,2,6,10,5
1_9,3,9,14,15,21,31,93,34,28,30,12,29,6,5,1,6,10,3
1_10,1,9,11,17,25,30,93,31,29,34,16,28,8,2,6,8,5,5
2_1,2,10,13,21,23,31,100,33,29,33,13,34,8,3,8,2,8,14
2_2,5,9,13,19,24,27,97,32,22,33,15,32,4,4,6,5,3,12
2_3,5,9,14,20,25,29,102,34,24,34,16,34,4,5,6,5,4,7
2_4,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
2_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,8
2_6,3,7,11,16,24,28,89,31,25,31,17,27,4,4,5,8,4,3
2_7,3,6,11,15,23,29,87,32,26,29,17,26,3,5,4,8,6,4
2_8,3,8,11,16,24,29,91,32,26,32,16,27,5,3,5,8,5,4
2_9,3,8,12,18,24,30,95,33,27,32,16,30,5,4,6,6,6,6
2_10,2,8,10,16,24,30,90,32,28,32,16,26,6,2,6,8,6,7
3_1,1,7,14,18,22,29,91,30,28,29,15,32,6,7,4,4,7,11
3_2,3,12,17,22,25,27,106,30,24,37,13,39,9,5,5,3,2,10
3_3,4,9,15,20,27,30,105,34,26,36,18,35,5,6,5,7,3,10
3_4,4,9,14,18,25,29,99,33,25,34,16,32,5,5,4,7,4,9
3_5,4,9,14,18,24,29,98,33,25,33,15,32,5,5,4,6,5,9
3_6,0,5,9,16,23,30,83,30,30,28,18,25,5,4,7,7,7,9
3_7,0,5,8,12,23,30,78,30,30,28,18,20,5,3,4,11,7,9
3_8,0,5,8,15,23,30,81,30,30,28,18,23,5,3,7,8,7,7
3_9,1,5,8,14,21,29,78,30,28,26,16,22,4,3,6,7,8,7
3_10,1,4,7,13,21,29,75,30,28,25,17,20,3,3,6,8,8,6
4_1,1,6,10,17,25,32,91,33,31,31,19,27,5,4,7,8,7,10
4_2,5,7,12,20,25,27,96,32,22,32,18,32,2,5,8,5,2,7
4_3,4,9,15,20,25,28,101,32,24,34,16,35,5,6,5,5,3,9
4_4,5,10,15,20,25,29,104,34,24,35,15,35,5,5,5,5,4,9
4_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
4_6,-1,6,10,16,23,27,81,26,28,29,17,26,7,4,6,7,4,9
4_7,0,6,11,16,25,29,87,29,29,31,19,27,6,5,5,9,4,8
4_8,0,7,10,17,24,29,87,29,29,31,17,27,7,3,7,7,5,7
4_9,1,6,11,16,24,28,86,29,27,30,18,27,5,5,5,8,4,5
4_10,2,7,10,17,23,28,87,30,26,30,16,27,5,3,7,6,5,5
5_1,0,6,9,18,25,30,88,30,30,31,19,27,6,3,9,7,5,8
5_2,5,10,12,19,24,27,97,32,22,34,14,31,5,2,7,5,3,12
5_3,4,11,17,22,26,30,110,34,26,37,15,39,7,6,5,4,4,9
5_4,4,10,15,20,25,29,103,33,25,35,15,35,6,5,5,5,4,9
5_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
5_6,0,8,13,17,20,29,87,29,29,28,12,30,8,5,4,3,9,5
5_7,0,8,11,15,24,30,88,30,30,32,16,26,8,3,4,9,6,8
5_8,1,9,11,15,22,28,86,29,27,31,13,26,8,2,4,7,6,7
5_9,1,8,12,15,21,28,85,29,27,29,13,27,7,4,3,6,7,5
5_10,2,8,13,16,20,26,85,28,24,28,12,29,6,5,3,4,6,6
6_1,2,7,12,21,23,29,94,31,27,30,16,33,5,5,9,2,6,13
6_2,5,8,12,20,25,28,98,33,23,33,17,32,3,4,8,5,3,9
6_3,6,10,16,20,26,30,108,36,24,36,16,36,4,6,4,6,4,10
6_4,4,10,15,19,25,29,102,33,25,35,15,34,6,5,4,6,4,10
6_5,4,10,14,19,24,29,100,33,25,34,14,33,6,4,5,5,5,9
6_6,3,10,13,17,23,32,98,35,29,33,13,30,7,3,4,6,9,9
6_7,2,10,14,17,25,31,99,33,29,35,15,31,8,4,3,8,6,5
6_8,2,9,14,17,22,30,94,32,28,31,13,31,7,5,3,5,8,5
6_9,3,9,13,17,23,30,95,33,27,32,14,30,6,4,4,6,7,5
6_10,2,8,11,17,25,32,95,34,30,33,17,28,6,3,6,8,7,7
7_1,3,5,10,21,26,29,94,32,26,31,21,31,2,5,11,5,3,11
7_2,4,8,13,20,24,27,96,31,23,32,16,33,4,5,7,4,3,13
7_3,2,7,14,20,25,28,96,30,26,32,18,34,5,7,6,5,3,10
7_4,3,10,15,19,25,29,101,32,26,35,15,34,7,5,4,6,4,8
7_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
7_6,2,7,12,15,17,23,76,25,21,24,10,27,5,5,3,2,6,8
7_7,2,6,13,15,20,25,81,27,23,26,14,28,4,7,2,5,5,9
7_8,2,7,14,16,19,24,82,26,22,26,12,30,5,7,2,3,5,7
7_9,3,7,14,15,19,25,83,28,22,26,12,29,4,7,1,4,6,8
7_10,1,7,14,16,21,26,85,27,25,28,14,30,6,7,2,5,5,7
8_1,4,11,15,21,25,29,105,33,25,36,14,36,7,4,6,4,4,12
8_2,4,10,12,19,25,26,96,30,22,35,15,31,6,2,7,6,1,9
8_3,5,10,17,23,26,29,110,34,24,36,16,40,5,7,6,3,3,9
8_4,5,11,15,22,26,29,108,34,24,37,15,37,6,4,7,4,3,10
8_5,4,10,14,19,24,29,100,33,25,34,14,33,6,4,5,5,5,8
8_6,4,7,7,15,26,29,88,33,25,33,19,22,3,0,8,11,3,7
8_7,2,4,6,14,22,28,76,30,26,26,18,20,2,2,8,8,6,8
8_8,3,8,11,15,23,26,86,29,23,31,15,26,5,3,4,8,3,5
8_9,3,8,11,17,23,27,89,30,24,31,15,28,5,3,6,6,4,5
8_10,3,7,12,17,24,28,91,31,25,31,17,29,4,5,5,7,4,6
9_1,2,6,10,20,25,31,94,33,29,31,19,30,4,4,10,5,6,13
9_2,5,8,10,16,25,27,91,32,22,33,17,26,3,2,6,9,2,9
9_3,4,10,15,20,26,28,103,32,24,36,16,35,6,5,5,6,2,7
9_4,5,10,14,19,25,28,101,33,23,35,15,33,5,4,5,6,3,8
9_5,5,10,14,19,24,29,101,34,24,34,14,33,5,4,5,5,5,8
9_6,1,6,10,13,17,26,73,27,25,23,11,23,5,4,3,4,9,4
9_7,1,7,10,14,21,27,80,28,26,28,14,24,6,3,4,7,6,5
9_8,1,7,11,14,21,26,80,27,25,28,14,25,6,4,3,7,5,8
9_9,1,8,12,15,22,26,84,27,25,30,14,27,7,4,3,7,4,7
9_10,1,6,11,14,22,27,81,28,26,28,16,25,5,5,3,8,5,4
10_1,2,10,11,21,25,29,98,31,27,35,15,32,8,1,10,4,4,10
10_2,3,10,13,19,21,23,89,26,20,31,11,32,7,3,6,2,2,9
10_3,4,10,18,21,24,26,103,30,22,34,14,39,6,8,3,3,2,8
10_4,4,9,15,19,24,28,99,32,24,33,15,34,5,6,4,5,4,8
10_5,4,9,14,19,24,28,98,32,24,33,15,33,5,5,5,5,4,8
10_6,3,6,11,16,24,30,90,33,27,30,18,27,3,5,5,8,6,3
10_7,2,6,8,13,24,30,83,32,28,30,18,21,4,2,5,11,6,5
10_8,2,8,10,16,27,29,92,31,27,35,19,26,6,2,6,11,2,4
10_9,2,8,11,16,27,30,94,32,28,35,19,27,6,3,5,11,3,4
10_10,1,7,9,14,23,30,84,31,29,30,16,23,6,2,5,9,7,4
11_1,3,5,10,22,26,29,95,32,26,31,21,32,2,5,12,4,3,13
11_2,4,7,11,22,25,28,97,32,24,32,18,33,3,4,11,3,3,12
11_3,6,9,16,20,26,30,107,36,24,35,17,36,3,7,4,6,4,7
11_4,4,10,15,19,25,29,102,33,25,35,15,34,6,5,4,6,4,8
11_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
11_6,1,7,10,14,22,28,82,29,27,29,15,24,6,3,4,8,6,7
11_7,2,6,7,12,25,28,80,30,26,31,19,19,4,1,5,13,3,5
11_8,2,7,8,14,23,28,82,30,26,30,16,22,5,1,6,9,5,5
11_9,1,7,9,14,21,28,80,29,27,28,14,23,6,2,5,7,7,4
11_10,2,7,11,15,21,27,83,29,25,28,14,26,5,4,4,6,6,4
12_1,4,8,12,22,25,30,101,34,26,33,17,34,4,4,10,3,5,15
12_2,4,9,11,22,23,25,94,29,21,32,14,33,5,2,11,1,2,15
12_3,4,12,16,22,28,31,113,35,27,40,16,38,8,4,6,6,3,11
12_4,4,11,14,21,27,30,107,34,26,38,16,35,7,3,7,6,3,9
12_5,4,10,14,19,25,29,101,33,25,35,15,33,6,4,5,6,4,8
12_6,2,8,12,14,24,31,91,33,29,32,16,26,6,4,2,10,7,8
12_7,2,7,11,13,25,31,89,33,29,32,18,24,5,4,2,12,6,9
12_8,2,7,11,14,21,28,83,30,26,28,14,25,5,4,3,7,7,8
12_9,2,9,12,16,21,28,88,30,26,30,12,28,7,3,4,5,7,8
12_10,3,8,11,14,21,27,84,30,24,29,13,25,5,3,3,7,6,8
13_1,4,7,12,20,25,28,96,32,24,32,18,32,3,5,8,5,3,12
13_2,5,10,13,19,25,26,98,31,21,35,15,32,5,3,6,6,1,10
13_3,3,7,13,20,25,27,95,30,24,32,18,33,4,6,7,5,2,10
13_4,3,8,14,19,25,29,98,32,26,33,17,33,5,6,5,6,4,9
13_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
13_6,1,7,10,17,24,29,88,30,28,31,17,27,6,3,7,7,5,7
13_7,0,6,7,15,26,30,84,30,30,32,20,22,6,1,8,11,4,9
13_8,1,6,9,14,23,30,83,31,29,29,17,23,5,3,5,9,7,7
13_9,1,5,9,15,21,28,79,29,27,26,16,24,4,4,6,6,7,7
13_10,2,6,9,14,20,27,78,29,25,26,14,23,4,3,5,6,7,4
14_1,2,8,12,18,21,30,91,32,28,29,13,30,6,4,6,3,9,11
14_2,6,11,14,21,26,28,106,34,22,37,15,35,5,3,7,5,2,9
14_3,6,11,15,21,26,27,106,33,21,37,15,36,5,4,6,5,1,10
14_4,4,10,15,20,26,29,104,33,25,36,16,35,6,5,5,6,3,8
14_5,4,9,14,19,25,29,100,33,25,34,16,33,5,5,5,6,4,9
14_6,1,6,15,16,27,28,93,29,27,33,21,31,5,9,1,11,1,5
14_7,2,6,13,15,26,27,89,29,25,32,20,28,4,7,2,11,1,4
14_8,2,6,12,16,26,29,91,31,27,32,20,28,4,6,4,10,3,5
14_9,2,7,13,15,26,28,91,30,26,33,19,28,5,6,2,11,2,5
14_10,2,8,14,17,25,30,96,32,28,33,17,31,6,6,3,8,5,3
15_1,2,9,12,22,28,31,104,33,29,37,19,34,7,3,10,6,3,15
15_2,4,9,10,21,25,27,96,31,23,34,16,31,5,1,11,4,2,12
15_3,4,9,17,23,28,30,111,34,26,37,19,40,5,8,6,5,2,9
15_4,5,10,15,20,26,29,105,34,24,36,16,35,5,5,5,6,3,9
15_5,4,9,14,19,25,29,100,33,25,34,16,33,5,5,5,6,4,8
15_6,2,5,8,18,19,29,81,31,27,24,14,26,3,3,10,1,10,6
15_7,1,7,10,16,23,31,88,32,30,30,16,26,6,3,6,7,8,9
15_8,1,6,9,17,22,30,85,31,29,28,16,26,5,3,8,5,8,7
15_9,1,5,8,15,20,29,78,30,28,25,15,23,4,3,7,5,9,7
15_10,0,5,9,13,20,28,75,28,28,25,15,22,5,4,4,7,8,7
16_1,2,5,11,20,27,29,94,31,27,32,22,31,3,6,9,7,2,9
16_2,4,9,12,20,24,26,95,30,22,33,15,32,5,3,8,4,2,10
16_3,4,8,12,18,25,29,96,33,25,33,17,30,4,4,6,7,4,8
16_4,5,8,13,18,25,28,97,33,23,33,17,31,3,5,5,7,3,8
16_5,4,9,13,18,24,28,96,32,24,33,15,31,5,4,5,6,4,8
16_6,3,7,11,18,22,29,90,32,26,29,15,29,4,4,7,4,7,6
16_7,0,4,6,14,26,30,80,30,30,30,22,20,4,2,8,12,4,6
16_8,1,7,9,17,23,27,84,28,26,30,16,26,6,2,8,6,4,5
16_9,2,7,9,17,22,28,85,30,26,29,15,26,5,2,8,5,6,4
16_10,1,7,10,16,23,29,86,30,28,30,16,26,6,3,6,7,6,5
17_1,2,6,9,16,21,28,82,30,26,27,15,25,4,3,7,5,7,10
17_2,4,8,12,20,26,27,97,31,23,34,18,32,4,4,8,6,1,11
17_3,3,7,13,20,26,29,98,32,26,33,19,33,4,6,7,6,3,8
17_4,4,9,14,19,25,29,100,33,25,34,16,33,5,5,5,6,4,9
17_5,4,9,13,19,25,29,99,33,25,34,16,32,5,4,6,6,4,8
17_6,1,8,11,18,23,29,90,30,28,31,15,29,7,3,7,5,6,11
17_7,1,6,10,16,23,30,86,31,29,29,17,26,5,4,6,7,7,9
17_8,2,6,8,13,23,30,82,32,28,29,17,21,4,2,5,10,7,8
17_9,2,7,9,13,24,29,84,31,27,31,17,22,5,2,4,11,5,8
17_10,0,6,10,12,21,28,77,28,28,27,15,22,6,4,2,9,7,5
18_1,2,11,11,18,23,28,93,30,26,34,12,29,9,0,7,5,5,15
18_2,5,10,14,17,22,26,94,31,21,32,12,31,5,4,3,5,4,12
18_3,3,8,16,20,25,27,99,30,24,33,17,36,5,8,4,5,2,8
18_4,4,10,15,19,25,28,101,32,24,35,15,34,6,5,4,6,3,8
18_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,8
18_6,0,5,11,19,25,31,91,31,31,30,20,30,5,6,8,6,6,8
18_7,0,6,11,16,26,31,90,31,31,32,20,27,6,5,5,10,5,6
18_8,1,8,12,19,23,28,91,29,27,31,15,31,7,4,7,4,5,7
18_9,0,6,11,17,23,29,86,29,29,29,17,28,6,5,6,6,6,5
18_10,1,8,12,17,24,29,91,30,28,32,16,29,7,4,5,7,5,6
19_1,3,8,13,22,27,30,103,33,27,35,19,35,5,5,9,5,3,12
19_2,4,9,14,21,23,25,96,29,21,32,14,35,5,5,7,2,2,13
19_3,3,11,17,23,27,29,110,32,26,38,16,40,8,6,6,4,2,9
19_4,3,10,14,20,26,29,102,32,26,36,16,34,7,4,6,6,3,9
19_5,4,9,13,18,24,29,97,33,25,33,15,31,5,4,5,6,5,8
19_6,2,5,8,12,19,28,74,30,26,24,14,20,3,3,4,7,9,3
19_7,1,7,9,14,23,29,83,30,28,30,16,23,6,2,5,9,6,7
19_8,2,8,11,17,23,30,91,32,28,31,15,28,6,3,6,6,7,3
19_9,1,7,9,16,22,30,85,31,29,29,15,25,6,2,7,6,8,3
19_10,1,4,8,14,21,29,77,30,28,25,17,22,3,4,6,7,8,7
20_1,5,11,13,18,24,28,99,33,23,35,13,31,6,2,5,6,4,13
20_2,3,7,10,16,25,27,88,30,24,32,18,26,4,3,6,9,2,10
20_3,5,9,15,22,28,30,109,35,25,37,19,37,4,6,7,6,2,9
20_4,5,10,14,20,26,29,104,34,24,36,16,34,5,4,6,6,3,10
20_5,4,9,14,19,24,29,99,33,25,33,15,33,5,5,5,5,5,9
20_6,2,5,9,12,21,29,78,31,27,26,16,21,3,4,3,9,8,0
20_7,1,6,11,15,24,29,86,30,28,30,18,26,5,5,4,9,5,1
20_8,0,7,13,18,24,28,90,28,28,31,17,31,7,6,5,6,4,7
20_9,0,7,13,19,23,28,90,28,28,30,16,32,7,6,6,4,5,6
20_10,2,5,10,16,23,29,85,31,27,28,18,26,3,5,6,7,6,6
