Date,Red1_Top1_Hit,Red1_Top1_UnHit,Red1_Top2_Hit,Red1_Top2_UnHit,Red1_Top3_Hit,Red1_Top3_UnHit,Red2_Top1_Hit,Red2_Top1_UnHit,Red2_Top2_Hit,Red2_Top2_UnHit,Red2_Top3_Hit,Red2_Top3_UnHit,Red3_Top1_Hit,Red3_Top1_UnHit,Red3_Top2_Hit,Red3_Top2_UnHit,Red3_Top3_Hit,Red3_Top3_UnHit,Red4_Top1_Hit,Red4_Top1_UnHit,Red4_Top2_Hit,Red4_Top2_UnHit,Red4_Top3_Hit,Red4_Top3_UnHit,Red5_Top1_Hit,Red5_Top1_UnHit,Red5_Top2_Hit,Red5_Top2_UnHit,Red5_Top3_Hit,Red5_Top3_UnHit,Red6_Top1_Hit,Red6_Top1_UnHit,Red6_Top2_Hit,Red6_Top2_UnHit,Red6_Top3_Hit,Red6_Top3_UnHit,RedSum_Top1_Hit,RedSum_Top1_UnHit,RedSum_Top2_Hit,RedSum_Top2_UnHit,RedSum_Top3_Hit,RedSum_Top3_UnHit,RedSum16_Top1_Hit,RedSum16_Top1_UnHit,RedSum16_Top2_Hit,RedSum16_Top2_UnHit,RedSum16_Top3_Hit,RedSum16_Top3_UnHit,RedGap16_Top1_Hit,RedGap16_Top1_UnHit,RedGap16_Top2_Hit,RedGap16_Top2_UnHit,RedGap16_Top3_Hit,RedGap16_Top3_UnHit,RedSum25_Top1_Hit,RedSum25_Top1_UnHit,RedSum25_Top2_Hit,RedSum25_Top2_UnHit,RedSum25_Top3_Hit,RedSum25_Top3_UnHit,RedGap25_Top1_Hit,RedGap25_Top1_UnHit,RedGap25_Top2_Hit,RedGap25_Top2_UnHit,RedGap25_Top3_Hit,RedGap25_Top3_UnHit,RedSum34_Top1_Hit,RedSum34_Top1_UnHit,RedSum34_Top2_Hit,RedSum34_Top2_UnHit,RedSum34_Top3_Hit,RedSum34_Top3_UnHit,RedGap12_Top1_Hit,RedGap12_Top1_UnHit,RedGap12_Top2_Hit,RedGap12_Top2_UnHit,RedGap12_Top3_Hit,RedGap12_Top3_UnHit,RedGap23_Top1_Hit,RedGap23_Top1_UnHit,RedGap23_Top2_Hit,RedGap23_Top2_UnHit,RedGap23_Top3_Hit,RedGap23_Top3_UnHit,RedGap34_Top1_Hit,RedGap34_Top1_UnHit,RedGap34_Top2_Hit,RedGap34_Top2_UnHit,RedGap34_Top3_Hit,RedGap34_Top3_UnHit,RedGap45_Top1_Hit,RedGap45_Top1_UnHit,RedGap45_Top2_Hit,RedGap45_Top2_UnHit,RedGap45_Top3_Hit,RedGap45_Top3_UnHit,RedGap56_Top1_Hit,RedGap56_Top1_UnHit,RedGap56_Top2_Hit,RedGap56_Top2_UnHit,RedGap56_Top3_Hit,RedGap56_Top3_UnHit,RedBlue_Top1_Hit,RedBlue_Top1_UnHit,RedBlue_Top2_Hit,RedBlue_Top2_UnHit,RedBlue_Top3_Hit,RedBlue_Top3_UnHit
20220515,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,2,1,0,1,1,1,0,1,0,2,1,1,1,0,0,1,1,1,2,1,0,0,0,2,0,2,0,1,2,2,2,1,2,1,1,0,1,0,1,1,1,2,2,2,2,1,1,0,2,0,0,2,0,0,0,0,0,1,2,1,2,0,2,1,1,1,1,2,2,1,1,1,0,1,0,2,2,2,2,2,1,2,1,0,0,0,0
20220517,1,2,0,0,1,0,1,2,1,2,1,0,1,1,1,1,1,1,2,0,2,0,0,0,2,1,2,0,0,1,1,1,0,1,0,0,2,1,1,1,2,1,1,1,0,1,0,1,1,2,1,0,0,2,1,1,2,1,2,2,0,2,1,0,0,0,2,1,2,0,0,0,1,1,1,2,1,2,0,1,2,0,2,0,1,1,1,2,1,0,2,0,2,0,0,1,0,1,0,1,0,1,1,1,1,2,1,2
20220519,1,0,1,1,1,2,2,1,1,1,0,1,1,1,1,0,2,0,1,1,1,1,2,2,1,1,0,0,0,0,1,1,1,2,2,2,1,2,1,2,1,0,1,1,1,2,1,0,0,1,0,1,2,0,1,2,1,2,1,2,1,0,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,2,1,1,1,2,1,1,1,0,0,0,1,1,1,1,2,1,0,1,2,1,2,0,0
20220522,1,0,1,2,1,1,1,2,1,2,1,0,1,1,1,2,0,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,0,2,1,0,2,1,0,1,1,1,1,2,1,2,1,1,2,1,0,1,0,1,1,1,2,1,1,2,1,1,1,2
20220524,0,1,0,1,2,0,2,1,2,1,2,0,2,0,2,0,2,0,2,1,1,1,2,0,1,2,1,1,1,2,2,1,1,1,2,1,0,1,2,0,2,0,2,1,1,1,1,1,1,2,1,2,1,2,0,0,2,0,2,0,1,0,2,0,1,1,2,0,2,0,2,0,1,0,1,2,1,2,1,1,1,2,1,0,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,0,1,1,1,1
20220526,2,0,0,1,0,0,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,1,0,1,0,0,0,0,2,0,1,1,2,1,0,0,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,1,1,0,1,0,1,2,1,0,0,0,0,0,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,1,2,1,0,1,2,1,1,1
20220529,1,1,1,0,1,0,1,2,0,2,0,0,1,1,1,1,1,2,1,1,1,1,1,2,1,0,0,0,0,0,2,1,0,1,0,0,1,1,1,2,1,0,1,1,1,0,1,0,1,1,1,2,1,0,1,2,1,2,1,0,1,0,1,0,1,2,1,1,1,2,1,0,2,0,1,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,1,0,1,0,0,1,2,0,0,0,0
20220531,1,2,0,1,1,2,1,0,1,2,1,2,2,1,2,1,2,0,2,1,1,1,2,1,1,1,1,2,1,0,1,2,1,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,1,0,1,0,1,2,1,1,1,1,2,1,0,0,0,0,2,0,1,0,1,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,1,2,1,0,0,2,1,2,1,2,1
20220602,1,0,1,2,1,1,1,0,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,2,0,1,1,1,2,0,1,2,1,2,1,2,1,1,1,2,0,0,1,2,1,1,1,1,1,2,1,2,0,2,1,0,1,0,1,2,1,1,1,1,1,2,1,1,2,0,0,0,1,0,1,0,1,1,1,2,1,0,1,2,2,2,1,2,1,1,1,1,1,0,0,0,1,2,1,2,1,2
20220605,0,1,0,1,2,0,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,0,1,1,2,1,1,1,1,2,1,2,0,0,0,2,2,1,1,1,1,1,2,1,1,2,1,2,0,2,0,1,2,1,1,1,1,1,1,1,1,2,1,0,1,1,0,1,0,1,1,1,0,1,0,1,2,1,2,2,2,1,1,2,1,1,1,2,0,1,2,1,2,1,0
20220607,1,2,2,2,2,1,1,0,1,0,1,2,2,1,2,1,2,0,1,2,1,2,1,2,1,2,1,2,1,2,2,0,0,0,0,0,1,0,1,2,1,2,2,1,0,1,0,1,1,2,1,2,1,1,1,2,1,2,1,2,1,0,1,0,1,2,1,2,1,1,1,2,1,1,2,1,0,0,0,1,0,2,2,1,1,0,2,0,1,2,2,2,2,1,2,1,1,1,1,2,1,0,1,0,1,2,1,2
20220609,1,2,1,0,1,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,0,1,2,0,2,2,1,0,0,2,0,0,0,0,1,2,2,2,1,1,1,0,1,2,1,1,0,2,0,2,0,1,2,1,2,1,1,1,1,1,1,2,2,2,1,2,1,0,2,2,2,2,2,0,2,2,1,2,1,2,1,2,1,1,1,1,1,2,1,0,1,2,1,1
20220612,2,2,2,2,2,1,0,1,0,1,2,1,1,1,1,1,2,2,2,2,1,2,2,1,0,1,0,1,2,0,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,0,2,1,2,1,2,1,2,1,0,1,0,1,2,1,2,2,0,2,0,2,1,1,1,1,1,1,2,1,2,1,0,0,1,0,1,0,1,0,2,2,2,0,2,2,1,2,1,2,1,2,2,1,2,1,0,1,2,0,2,2,1,1
20220614,1,0,1,0,1,0,1,2,1,0,1,0,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,1,0,1,2,2,1,1,2,1,1,2,1,0,1,2,1,2,1,1,1,1,1,2,1,0,1,2,1,1,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,2,1,0,2,0,2,2,1,0,1,0,1,0,2,1,2,1,2,1,1,1,2,1,0,1,1,0,1,0,0,2
20220616,1,0,1,0,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,0,1,0,1,2,2,0,2,0,0,0,2,1,2,1,2,0,1,2,1,0,1,2,2,2,1,2,1,2,2,2,2,1,2,1,1,2,1,2,1,2,0,1,0,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,2,1,0,1,2,1,1,2,1,0,1,0,2,2,2,1,1
20220619,0,0,0,0,0,0,2,2,2,2,2,1,2,1,2,1,2,1,0,0,0,1,2,0,1,1,2,1,0,1,2,1,2,1,2,1,2,2,2,2,2,1,0,0,0,0,2,0,2,1,2,1,2,1,0,1,2,1,2,1,1,2,1,2,1,2,2,1,2,1,0,1,1,2,1,2,0,2,1,0,1,0,1,2,0,0,0,0,0,0,1,0,1,2,1,2,1,1,2,1,0,1,0,1,0,1,0,1
20220621,1,1,2,2,2,2,1,0,1,0,1,2,1,1,1,2,1,2,1,1,1,2,1,0,1,2,0,0,0,0,1,2,1,2,0,0,1,1,2,2,2,2,1,2,1,2,1,2,1,2,1,0,1,2,1,1,1,2,1,2,1,0,1,0,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,0,2,0,1,2,1,1,1,2,1,2,1,0,1,0,1,2,1,1,2,2,1,2,1,2,1,0,1,0
20220623,2,1,2,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2,1,2,0,0,0,1,2,1,1,1,2,0,1,2,0,2,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,2,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,2,1,1,1,2,1,1,0,1,0,1,2,1,2,1,1,1,2,1,0,1,0,1,2
20220626,1,1,2,1,2,2,1,1,1,2,1,2,0,1,0,0,0,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1,2,1,0,1,2,0,0,0,0,0,2,1,1,1,2,1,1,0,1,2,1,0,1,1,1,1,1,2,1,2,1,2,1,0,1,0,1,0,1,0,1,1,1,2,1,0,0,2,0,2,2,1,1,2,1,2,0,2,2,2,1,2,1,1
20220628,1,2,1,2,1,2,2,1,2,1,2,1,1,1,2,1,0,1,1,2,1,1,1,1,1,0,1,0,1,1,1,2,1,2,1,2,2,0,0,0,0,0,1,1,2,0,0,0,1,1,1,1,2,2,1,2,1,2,1,2,1,0,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,2,2,1,2,1,1,0,0,0,0,0,0
20220630,0,0,2,0,2,1,1,1,1,1,1,2,1,1,1,1,1,2,0,1,2,1,2,1,1,0,1,0,1,1,1,0,1,2,0,2,1,1,2,1,2,2,1,2,1,2,0,2,1,1,1,1,1,2,0,1,0,0,0,0,0,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2,0,0,1,1,2,2,2,0,1,0,2,0,0,1,0,1,0,0,0,1,2,1,2,1,1,1,1,1,1,2,1,0
20220703,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,1,0,2,1,2,1,2,1,2,0,1,0,1,2,1,0,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,0,1,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,2,1,2,2,1,2,1,2,1,2,1,2,1,0,1
20220705,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,1,2,0,1,2,1,2,0,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,1,1,1,2,1,0,1,2,1,2,1,2,1,1,1,2,1,2,2,1,2,1,2,0,1,1,1,1,1,2,0,1,0,1,1,0,1,2,1,1,1,2,1,1,1,0,2,1,1,1,1,1,1,0,1,2,1,2,2,2,1,1,1,2,1,2
20220707,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,0,1,2,1,2,0,1,2,0,2,0,0,1,0,1,2,0,2,2,1,2,1,0,0,1,2,1,2,1,2,0,1,2,1,2,1,1,2,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,1,0,2,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2
20220710,1,2,1,2,1,2,1,0,1,2,0,1,1,2,1,2,0,0,1,1,1,2,1,2,1,0,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,0,0,0,1,2,1,1,1,1,2,1,2,1,0,1,1,1,2,1,0,2,0,0,0,1,2,1,2,1,2,0,0,2,0,1,1,1,2,1,2,1,2,0,1,2,1,2,0
20220712,0,0,0,0,2,0,0,1,0,1,1,0,2,1,1,1,2,1,2,1,2,1,0,1,0,0,2,0,2,0,1,0,1,0,0,2,0,1,0,1,2,0,1,0,0,0,0,2,1,1,1,2,1,2,0,1,2,1,2,1,2,0,0,0,0,0,2,1,2,1,2,1,2,2,1,2,1,1,1,0,2,1,0,1,1,2,1,2,1,1,1,1,2,1,2,1,1,0,1,2,1,1,1,1,1,2,1,0
20220714,1,1,1,2,2,2,1,2,1,0,1,0,2,1,2,1,0,0,2,1,2,1,0,0,0,1,1,0,1,0,0,2,0,1,1,1,2,1,0,1,0,1,2,0,2,1,1,1,2,0,2,0,0,1,1,2,1,2,1,2,1,0,1,2,1,0,2,1,2,1,0,0,2,2,2,1,2,1,1,1,1,1,1,2,0,0,0,0,2,0,1,1,1,2,1,2,1,0,1,0,1,1,1,1,1,1,2,1
20220717,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,0,0,2,1,2,1,0,1,1,2,1,2,1,2,1,2,1,2,1,2,2,0,0,1,0,1,2,2,2,2,2,1,1,1,2,1,0,1,2,2,2,1,2,1,1,1,1,1,1,2,2,1,2,1,0,0,1,2,1,2,1,2,2,0,1,0,0,0,0,1,1,2,1,0,0,2,0,1,1,2,2,0,2,0,0,1,1,2,1,2,1,2
20220719,2,0,2,0,0,1,2,1,2,1,2,1,2,1,2,1,0,0,1,1,1,1,2,2,1,2,1,2,1,2,1,0,1,2,1,2,1,1,2,1,2,1,1,2,1,0,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,0,0,1,1,1,2,1,0,1,0,1,2,1,2,1,1,1,1,2,1,0,1,1,1,1,1,2,2,2,1,1,1,1,1,0,1,0,1,2,1,2,1,2,1,2
20220721,1,1,1,2,1,0,1,2,1,2,1,2,1,1,2,1,2,1,1,2,1,1,1,2,1,0,0,0,0,2,1,0,1,0,0,2,1,2,1,2,1,2,1,0,1,0,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,1,1,0,0,0,1,2,1,1,1,1,2,1,2,1,1,1,1,0,0,0,0,0,2,2,2,1,2,0
20220724,1,1,1,1,2,1,1,0,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2,0,2,2,2,1,1,1,0,1,0,1,1,1,2,1,2,1,2,2,0,2,2,1,1,1,2,1,1,1,2,1,0,1,0,1,2,0,0,0,0,2,0,1,2,1,1,1,2,1,0,0,2,0,2,1,0,2,0,0,0,0,0,0,0,2,0,1,2,1,2,1,1,2,0,2,0,1,2,0,1,0,1,2,1
20220726,1,2,1,2,1,2,0,0,0,0,2,0,2,1,1,1,2,1,1,2,1,2,1,1,1,0,1,0,1,2,1,0,1,0,1,2,1,0,1,2,1,1,1,0,1,0,1,2,2,1,2,1,2,1,0,0,0,0,2,0,1,0,1,2,1,0,0,1,2,1,2,0,2,0,1,2,1,1,1,1,2,1,0,0,1,1,1,2,1,0,0,0,0,0,2,0,1,0,1,0,1,0,1,2,1,0,1,2
20220728,1,0,1,2,1,1,1,1,1,2,1,0,1,2,1,2,0,0,0,1,0,1,1,1,0,1,0,2,2,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,2,1,2,1,2,1,1,1,1,2,2,2,2,0,2,0,0,0,1,1,2,1,2,2,0,1,0,2,2,1,1,1,2,1,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220731,2,2,2,1,1,1,2,0,2,0,0,1,0,1,2,1,2,0,1,2,1,2,1,0,0,0,0,0,0,0,0,2,0,2,2,1,0,1,0,1,2,1,0,2,0,2,2,1,1,2,1,2,1,2,1,2,1,1,1,2,1,0,0,0,0,0,1,2,1,2,1,2,1,2,1,0,1,2,1,1,1,1,1,2,1,0,2,1,0,1,1,0,1,2,1,0,1,0,2,0,0,1,1,0,2,1,2,2
20220802,2,2,2,2,1,2,1,1,2,1,0,1,1,1,1,2,2,2,2,1,2,1,0,1,1,1,1,2,1,0,1,0,1,0,0,0,2,1,0,1,0,1,1,0,1,0,1,0,1,0,1,2,1,2,2,1,2,1,0,0,1,1,1,2,1,2,2,1,1,1,2,1,1,0,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,2,0,2,1,2,1,2,1,0,2,0,0,1,1,1,1,1,1,2
20220804,1,2,1,2,1,2,1,1,1,1,1,2,2,1,2,1,0,0,1,2,1,2,1,0,1,2,1,1,1,2,1,0,1,0,1,2,1,1,1,2,1,2,0,1,0,2,2,1,1,0,1,2,1,2,1,1,1,2,1,0,1,1,1,1,1,2,1,2,1,2,0,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,2
20220807,1,0,1,2,1,1,1,1,1,1,1,2,1,2,1,2,0,0,2,1,2,1,0,0,0,0,1,0,2,0,0,1,0,1,2,1,2,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,0,0,2,1,2,1,2,1,1,2,1,1,1,2,1,0,1,2,1,1,1,2,1,0,1,2,1,2,1,2,0,2,1,1,1,1,2,1,0,0,2,0,2,0,1,1,0,2,0,0,2,1,1,0,2,0
20220809,1,0,1,0,1,2,1,2,1,1,1,2,2,1,1,1,0,0,1,1,2,1,0,0,1,1,2,1,0,1,2,1,2,1,2,1,0,2,0,2,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,2,1,2,1,0,1,2,1,1,1,1,0,1,2,1,2,0,1,0,1,0,0,2,2,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,1,2,1,1,2,1,2,1,2
20220811,0,0,0,0,2,0,0,0,0,0,1,0,2,1,2,1,0,0,2,1,0,1,0,0,2,1,2,0,0,0,2,1,2,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,2,1,2,0,0,0,0,0,2,0,2,1,2,1,0,0,2,0,2,2,1,1,1,2,1,2,0,2,1,0,2,1,0,1,0,1,0,0,1,0,2,1,2,1,2,1,1,2,1,2,1,2
20220814,1,1,1,0,1,0,1,1,1,0,1,0,1,2,1,2,0,0,1,2,1,2,0,0,1,1,1,2,1,0,0,1,1,2,0,0,1,2,1,2,0,0,0,1,0,2,0,0,1,1,1,2,1,0,1,2,1,2,1,0,1,2,1,0,1,2,1,2,1,2,0,0,1,0,1,0,1,2,2,2,2,1,1,1,2,0,2,0,0,0,2,1,2,0,0,0,1,1,1,2,1,2,1,0,1,2,1,1
20220816,2,0,1,0,0,0,2,1,2,0,0,0,2,1,1,1,2,0,2,2,1,1,1,1,1,1,1,1,1,2,2,1,0,1,2,1,2,1,1,1,2,1,2,1,1,0,2,0,1,2,1,1,2,1,2,1,1,1,2,1,0,0,0,0,0,0,2,1,1,1,2,1,2,0,2,0,1,2,0,1,0,0,0,0,1,1,1,2,1,0,2,0,0,0,0,0,1,2,1,2,1,2,2,2,2,2,1,1
20220818,1,1,0,0,0,0,1,1,1,2,1,0,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,0,0,0,0,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,0,1,2,1,2,1,2,1,0,1,0,1,2,1,1,1,2,0,0,2,1,0,0,0,0,0,1,1,2,1,0,0,1,2,1,1,1,2,2,1,2,1,2
20220821,1,1,2,1,0,1,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,2,0,0,1,2,1,1,1,2,1,1,1,2,0,0,1,2,1,2,1,1,1,2,1,2,1,2,2,0,2,0,0,0,1,2,1,2,1,2,1,0,1,0,1,0,2,1,2,0,0,0,1,1,1,2,1,0,2,1,1,0,2,1,1,1,2,1,0,1,2,1,2,1,2,1
20220823,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,0,2,1,2,0,2,0,0,0,1,2,1,1,1,1,2,1,2,1,2,2,0,0,0,2,0,0,1,2,1,2,0,2,1,2,1,2,1,1,0,1,2,1,0,1,0,1,2,1,1,1,0,1,0,1,0,1,1,1,1,2,2,2,1,2,1,0,0,1,2,1,2,1,2,1,1,1,2,0,0,1,1,1,2,1,0
20220825,1,1,1,1,1,2,1,2,1,2,1,1,1,0,1,2,1,1,1,0,1,0,0,2,1,0,0,2,0,2,1,2,1,2,1,0,0,0,0,0,0,2,1,1,2,0,0,1,1,2,1,0,1,0,1,2,1,2,1,0,2,0,2,0,0,1,1,0,1,2,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,2,2,0,0,2,0,2,0,1,2,1,1,1,2,1,1,1,1,2,2
20220828,1,2,1,2,1,2,2,2,2,1,1,0,1,0,1,2,0,1,0,2,2,2,1,0,0,1,0,0,2,0,0,1,2,0,2,1,2,2,2,1,1,1,1,1,1,2,1,2,0,1,2,0,0,0,2,2,1,1,2,1,1,1,2,1,0,1,2,0,2,2,1,1,1,1,1,2,1,0,1,2,1,1,0,2,1,2,1,1,1,2,0,1,1,2,1,0,0,0,2,1,2,0,1,1,1,2,1,0
20220830,0,1,0,0,2,0,1,2,1,2,1,2,1,0,1,0,1,2,1,0,1,0,0,0,1,2,1,0,1,2,0,1,1,2,0,0,1,0,1,0,0,2,1,2,0,1,0,2,1,1,1,2,1,0,1,0,1,2,1,2,1,1,1,1,2,2,1,0,1,0,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,0,0,2,0,0,0
20220901,1,1,2,1,2,1,1,2,1,2,1,2,2,0,2,0,1,1,0,2,2,2,2,1,2,2,2,2,2,1,2,1,0,1,2,1,0,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,1,2,1,1,1,1,1,2,0,2,0,2,1,1,1,2,1,1,1,2,0,0,2,0,1,0,1,2,1,2,1,2,1,1,1,1,2,2,2,1,2,1,0,1,1,1,1,2,1,0
20220904,1,2,1,2,1,2,2,2,2,2,1,1,1,0,1,0,1,2,2,2,2,2,1,2,1,2,1,0,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1,1,2,1,0,1,0,1,2,1,1,1,1,1,1,2,1,0,1,0,1,2,1,2,1,1,1,1,1,1,2,1,0,0,2,2,1,2,1,1,0,0,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2
20220906,0,1,2,1,2,1,2,1,1,2,2,1,0,1,0,1,0,1,1,2,1,2,1,2,1,0,1,0,1,2,1,2,1,2,1,2,1,2,1,2,0,0,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,0,1,2,1,2,1,1,1,1,1,0,1,0,1,0,0,1,2,0,1,1,2,1,2,0,0,0,1,2,1,2,1,1,0,1,0,0,2,0,1,2,1,2,0,0,2,0,2,0,0,0
20220908,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,1,0,1,2,1,2,1,0,1,0,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,1,0,1,0,1,2,1,1,1,2,1,0,1,1,1,2,1,0,1,0,1,0,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2
20220911,1,2,1,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,1,0,1,0,1,2,1,0,1,0,1,2,1,2,1,2,1,2,1,0,1,2,1,2,1,2,1,2,1,2,1,0,1,2,1,2,2,2,2,1,2,1,1,2,1,2,1,1,1,0,1,0,1,0,2,1,2,1,2,1,1,2,1,1,1,2,1,0,2,0,1,1,2,1,1,1,2,1,1,2,1,2,0,2,1,2,1,2,1,2
20220913,1,2,1,2,1,2,0,0,0,0,1,2,1,2,1,2,1,2,2,0,2,0,1,1,0,1,0,1,0,1,1,0,1,2,1,1,1,0,1,0,1,2,1,0,1,2,1,1,1,0,1,0,1,1,1,2,1,2,1,2,1,0,1,0,1,1,1,0,1,0,1,0,2,1,2,2,2,2,0,1,1,1,0,1,1,0,1,0,1,2,1,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1
20220915,0,1,2,1,2,0,0,1,0,1,2,0,2,2,1,1,2,1,2,0,2,0,1,2,1,1,1,2,2,2,2,2,2,0,1,2,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,2,0,1,2,1,2,2,1,0,1,0,0,2,0,1,0,1,0,1,0,1,1,1,1,1,2,2,1,0,0,0,0,0,2,0,2,2,2,0,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,1,1
20220918,1,2,1,2,1,2,1,1,2,1,0,1,2,2,2,2,1,2,2,2,2,2,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,1,2,1,2,1,2,1,2,1,0,1,0,1,0,1,0,1,2,1,0,0,0,0,0,0,2,0,2,2,2,2,0,2,0,0,0,1,1,1,1,2,2,0,0,0,0,0,0,1,2,1,2,1,2,0,0,1,0,1,0,0,0,0,0,2,0
20220920,1,2,1,2,1,1,1,2,0,0,1,0,2,1,2,1,2,0,1,2,2,2,1,2,0,0,2,0,2,1,1,0,1,0,1,2,2,2,1,2,1,2,1,2,1,1,1,2,2,1,2,0,0,0,2,2,0,2,1,1,1,0,0,0,0,0,2,2,2,2,1,2,1,0,1,2,1,0,1,2,0,2,0,0,1,1,1,1,2,2,2,1,2,1,0,1,0,1,0,1,2,1,1,0,0,0,0,0
20220922,1,0,0,0,0,2,1,2,1,2,1,2,1,2,1,2,1,0,2,1,2,1,2,1,1,1,1,2,1,0,0,2,0,2,2,1,2,2,2,1,2,1,0,0,2,1,2,1,1,1,1,2,1,2,0,0,0,0,0,0,1,1,1,2,1,0,2,2,1,2,2,2,2,1,1,1,2,1,0,1,2,1,2,0,1,1,1,1,1,2,1,1,1,2,1,2,1,1,0,1,2,1,1,1,1,2,1,0
20220925,2,0,1,2,1,1,0,1,0,1,0,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,0,1,0,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,0,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2
20220927,0,1,0,1,2,1,0,1,1,0,2,0,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,2,1,1,1,1,2,2,2,1,2,1,2,0,1,2,1,1,1,2,1,1,1,1,1,2,0,0,0,1,0,0,1,2,1,2,1,2,2,1,2,1,0,0,1,2,1,1,1,1,0,0,2,0,2,0,1,2,1,1,1,2,0,0,2,1,0,0
